position,gc_content
1615000,48.0
1616000,40.8
1617000,50.9
1618000,50.4
1619000,46.300000000000004
1620000,49.9
1621000,46.9
1622000,46.2
1623000,43.9
1624000,40.2
1625000,52.400000000000006
1626000,49.4
1627000,49.0
1628000,50.1
1629000,48.9
1630000,48.3
1631000,47.5
1632000,39.4
1633000,37.8
1634000,46.2
1635000,53.400000000000006
1636000,47.099999999999994
1637000,32.800000000000004
1638000,36.7
1639000,47.5
1640000,41.8
1641000,38.4
1642000,43.5
1643000,50.9
1644000,49.9
1645000,48.699999999999996
1646000,42.4
1647000,45.4
1648000,45.6
1649000,45.9
1650000,48.6
1651000,48.0
1652000,41.3
1653000,46.5
1654000,51.0
1655000,46.400000000000006
1656000,45.7
1657000,46.7
1658000,51.1
1659000,48.4
1660000,51.4
1661000,51.7
1662000,50.1
1663000,52.800000000000004
1664000,53.6
1665000,52.6
1666000,53.6
1667000,49.7
1668000,50.6
1669000,49.8
1670000,53.2
1671000,44.800000000000004
1672000,52.7
1673000,43.4
1674000,51.300000000000004
1675000,53.400000000000006
1676000,51.1
1677000,52.2
1678000,45.0
1679000,51.800000000000004
1680000,53.0
1681000,49.6
1682000,47.4
1683000,49.7
1684000,51.4
1685000,53.6
1686000,50.4
1687000,52.1
1688000,48.9
1689000,50.2
1690000,48.6
1691000,47.9
1692000,44.0
1693000,52.1
1694000,54.7
1695000,52.0
1696000,46.7
1697000,46.6
1698000,51.4
1699000,50.6
1700000,52.2
1701000,51.0
1702000,52.400000000000006
1703000,53.6
1704000,42.5
1705000,47.599999999999994
1706000,53.800000000000004
1707000,54.7
1708000,57.099999999999994
1709000,52.2
1710000,53.900000000000006
1711000,51.7
1712000,40.1
1713000,52.300000000000004
1714000,50.9
1715000,51.6
1716000,50.8
1717000,52.0
1718000,51.5
1719000,47.3
1720000,47.4
1721000,48.6
1722000,54.50000000000001
1723000,50.9
1724000,52.6
1725000,50.9
1726000,52.5
1727000,52.2
1728000,52.900000000000006
1729000,57.699999999999996
1730000,56.39999999999999
1731000,56.699999999999996
1732000,56.49999999999999
1733000,55.50000000000001
1734000,44.1
1735000,48.699999999999996
1736000,52.400000000000006
1737000,47.699999999999996
1738000,54.6
1739000,51.6
1740000,54.0
1741000,46.400000000000006
1742000,47.3
1743000,49.6
1744000,52.400000000000006
1745000,51.5
1746000,45.5
1747000,45.300000000000004
1748000,50.1
1749000,51.0
1750000,50.5
1751000,51.2
1752000,47.699999999999996
1753000,47.4
1754000,42.199999999999996
1755000,42.4
1756000,50.6
1757000,44.800000000000004
1758000,51.7
1759000,51.800000000000004
1760000,55.300000000000004
1761000,52.7
1762000,49.9
1763000,52.6
1764000,46.0
1765000,51.1
1766000,53.900000000000006
1767000,54.0
1768000,50.8
1769000,54.900000000000006
1770000,44.5
1771000,43.5
1772000,44.7
1773000,44.4
1774000,49.8
1775000,47.199999999999996
1776000,48.0
1777000,50.5
1778000,43.9
1779000,48.1
1780000,52.400000000000006
1781000,54.50000000000001
1782000,53.1
1783000,52.5
1784000,48.8
1785000,54.50000000000001
1786000,55.1
1787000,44.800000000000004
1788000,51.6
1789000,50.5
1790000,52.400000000000006
1791000,45.6
1792000,45.9
1793000,53.2
1794000,54.50000000000001
1795000,50.4
1796000,53.900000000000006
1797000,55.00000000000001
1798000,54.400000000000006
1799000,46.800000000000004
1800000,47.8
1801000,49.9
1802000,45.6
1803000,39.300000000000004
1804000,38.3
1805000,47.699999999999996
1806000,48.5
1807000,48.3
1808000,50.5
1809000,47.9
1810000,47.699999999999996
1811000,51.300000000000004
1812000,42.4
1813000,42.699999999999996
1814000,50.8
1815000,52.900000000000006
1816000,51.800000000000004
1817000,47.199999999999996
1818000,43.3
1819000,46.7
1820000,51.6
1821000,41.9
1822000,49.7
1823000,48.9
1824000,51.9
1825000,44.1
1826000,54.0
1827000,55.1
1828000,58.3
1829000,58.8
1830000,54.6
1831000,55.00000000000001
1832000,46.5
1833000,48.3
1834000,49.8
1835000,54.2
1836000,55.800000000000004
1837000,57.199999999999996
1838000,54.1
1839000,52.400000000000006
1840000,53.0
1841000,52.800000000000004
1842000,48.9
1843000,52.1
1844000,40.2
1845000,54.7
1846000,55.800000000000004
1847000,54.800000000000004
1848000,51.2
1849000,51.7
1850000,52.2
1851000,51.4
1852000,48.8
1853000,45.0
1854000,41.0
1855000,47.5
1856000,45.0
1857000,44.800000000000004
1858000,47.3
1859000,49.1
1860000,51.0
1861000,46.7
1862000,45.5
1863000,49.8
1864000,49.9
1865000,51.5
1866000,45.9
1867000,51.4
1868000,50.1
1869000,50.6
1870000,35.3
1871000,42.9
1872000,47.099999999999994
1873000,47.3
1874000,49.1
1875000,49.3
1876000,52.800000000000004
1877000,48.4
1878000,46.300000000000004
1879000,46.9
1880000,44.1
1881000,51.300000000000004
1882000,53.800000000000004
1883000,47.599999999999994
1884000,51.7
1885000,52.2
1886000,50.9
1887000,54.400000000000006
1888000,50.7
1889000,48.9
1890000,54.2
1891000,55.60000000000001
1892000,53.800000000000004
1893000,47.099999999999994
1894000,45.0
1895000,52.0
1896000,49.8
1897000,53.300000000000004
1898000,52.800000000000004
1899000,50.8
1900000,54.900000000000006
1901000,47.8
1902000,50.2
1903000,49.5
1904000,53.2
1905000,42.4
1906000,52.5
1907000,41.5
1908000,41.099999999999994
1909000,47.199999999999996
1910000,49.1
1911000,51.300000000000004
1912000,50.5
1913000,50.6
1914000,51.2
1915000,51.300000000000004
1916000,48.199999999999996
1917000,50.1
1918000,54.0
1919000,53.400000000000006
1920000,53.2
1921000,51.0
1922000,47.4
1923000,46.0
1924000,51.1
1925000,48.6
1926000,52.0
1927000,48.699999999999996
1928000,49.8
1929000,50.9
1930000,47.8
1931000,53.6
1932000,55.1
1933000,53.800000000000004
1934000,50.7
1935000,50.5
1936000,46.300000000000004
1937000,48.6
1938000,54.6
1939000,50.6
1940000,52.1
1941000,50.8
1942000,48.5
1943000,49.6
1944000,54.900000000000006
1945000,52.1
1946000,42.8
1947000,52.800000000000004
1948000,53.0
1949000,52.1
1950000,53.2
1951000,52.900000000000006
1952000,49.6
1953000,50.9
1954000,51.5
1955000,51.2
1956000,51.800000000000004
1957000,47.3
1958000,43.8
1959000,51.1
1960000,52.2
1961000,51.1
1962000,44.800000000000004
1963000,55.7
1964000,54.0
1965000,54.6
1966000,54.300000000000004
1967000,52.7
1968000,54.0
1969000,54.7
1970000,52.2
1971000,56.99999999999999
1972000,47.699999999999996
1973000,53.900000000000006
1974000,52.900000000000006
1975000,52.0
1976000,51.800000000000004
1977000,49.7
1978000,47.699999999999996
1979000,40.8
1980000,47.699999999999996
1981000,49.8
1982000,50.6
1983000,52.7
1984000,51.6
1985000,51.800000000000004
1986000,38.0
1987000,47.0
1988000,43.2
1989000,47.9
1990000,50.0
1991000,51.9
1992000,49.7
1993000,53.900000000000006
1994000,48.6
1995000,44.9
1996000,43.6
1997000,54.0
1998000,53.6
1999000,51.300000000000004
2000000,46.400000000000006
2001000,52.400000000000006
2002000,46.800000000000004
2003000,45.800000000000004
2004000,54.1
2005000,49.5
2006000,48.0
2007000,54.7
2008000,52.0
2009000,51.800000000000004
2010000,48.9
2011000,37.0
2012000,42.0
2013000,51.9
2014000,55.50000000000001
2015000,55.800000000000004
2016000,58.199999999999996
2017000,58.099999999999994
2018000,52.6
2019000,55.300000000000004
2020000,54.300000000000004
2021000,55.00000000000001
2022000,51.4
2023000,43.5
2024000,43.7
2025000,47.8
2026000,53.6
2027000,50.7
2028000,51.0
2029000,50.9
2030000,55.1
2031000,53.0
2032000,52.5
2033000,39.800000000000004
2034000,45.1
2035000,42.9
2036000,48.8
2037000,37.9
2038000,43.3
2039000,47.199999999999996
2040000,50.3
2041000,39.2
2042000,41.699999999999996
2043000,43.8
2044000,43.1
2045000,51.9
2046000,51.2
2047000,48.199999999999996
2048000,51.5
2049000,50.5
2050000,50.3
2051000,47.199999999999996
2052000,41.3
2053000,43.4
2054000,48.6
2055000,49.4
2056000,42.1
2057000,38.2
2058000,48.0
2059000,47.0
2060000,48.1
2061000,48.0
2062000,47.099999999999994
2063000,49.4
2064000,53.5
2065000,48.4
2066000,52.0
2067000,44.3
2068000,40.300000000000004
2069000,55.1
2070000,49.8
2071000,53.7
2072000,58.099999999999994
2073000,57.8
2074000,57.199999999999996
2075000,49.5
2076000,53.800000000000004
2077000,53.300000000000004
2078000,46.1
2079000,47.099999999999994
2080000,50.1
2081000,48.199999999999996
2082000,48.0
2083000,49.6
2084000,51.800000000000004
2085000,46.7
2086000,53.2
2087000,48.0
2088000,51.6
2089000,44.0
2090000,53.1
2091000,57.599999999999994
2092000,57.49999999999999
2093000,52.300000000000004
2094000,56.39999999999999
2095000,55.900000000000006
2096000,53.5
2097000,48.8
2098000,44.3
2099000,40.0
2100000,50.7
2101000,42.4
2102000,53.800000000000004
2103000,33.2
2104000,36.6
2105000,36.4
2106000,32.2
2107000,35.8
2108000,34.8
2109000,36.9
2110000,42.0
2111000,45.800000000000004
2112000,43.6
2113000,47.199999999999996
2114000,43.8
2115000,50.5
2116000,56.49999999999999
2117000,52.5
2118000,54.7
2119000,53.900000000000006
2120000,55.400000000000006
2121000,56.00000000000001
2122000,53.300000000000004
2123000,53.7
2124000,55.900000000000006
2125000,55.00000000000001
2126000,56.39999999999999
2127000,56.599999999999994
2128000,47.199999999999996
2129000,43.4
2130000,45.300000000000004
2131000,53.7
2132000,52.7
2133000,52.1
2134000,52.800000000000004
2135000,54.900000000000006
2136000,54.50000000000001
2137000,39.4
2138000,53.800000000000004
2139000,52.2
2140000,51.6
2141000,57.99999999999999
2142000,50.1
2143000,50.1
2144000,51.2
2145000,53.2
2146000,53.6
2147000,53.2
2148000,58.199999999999996
2149000,52.2
2150000,49.2
2151000,40.9
2152000,52.900000000000006
2153000,47.8
2154000,55.00000000000001
2155000,59.5
2156000,53.5
2157000,56.49999999999999
2158000,58.199999999999996
2159000,55.7
2160000,54.900000000000006
2161000,57.199999999999996
2162000,53.7
2163000,54.400000000000006
2164000,53.900000000000006
2165000,50.3
2166000,54.800000000000004
2167000,45.300000000000004
2168000,41.6
2169000,45.800000000000004
2170000,53.400000000000006
2171000,52.400000000000006
2172000,46.5
2173000,52.400000000000006
2174000,44.0
2175000,48.5
2176000,51.5
2177000,49.0
2178000,48.6
2179000,51.2
2180000,54.800000000000004
2181000,56.599999999999994
2182000,51.5
2183000,50.2
2184000,54.1
2185000,49.6
2186000,48.6
2187000,42.6
2188000,42.6
2189000,46.800000000000004
2190000,43.5
2191000,40.1
2192000,36.199999999999996
2193000,53.1
2194000,51.0
2195000,53.1
2196000,48.5
2197000,46.300000000000004
2198000,50.1
2199000,55.800000000000004
2200000,50.2
2201000,50.6
2202000,51.7
2203000,50.8
2204000,44.0
2205000,55.400000000000006
2206000,55.800000000000004
2207000,55.800000000000004
2208000,53.900000000000006
2209000,54.7
2210000,55.800000000000004
2211000,44.5
2212000,49.2
2213000,50.1
2214000,49.9
2215000,53.300000000000004
2216000,57.099999999999994
2217000,56.10000000000001
2218000,56.2
2219000,51.4
2220000,54.0
2221000,54.800000000000004
2222000,51.6
2223000,50.3
2224000,50.8
2225000,52.1
2226000,54.1
2227000,54.400000000000006
2228000,50.9
2229000,52.6
2230000,51.300000000000004
2231000,51.6
2232000,54.800000000000004
2233000,44.1
2234000,51.2
2235000,51.2
2236000,51.6
2237000,48.4
2238000,46.5
2239000,48.5
2240000,48.4
2241000,51.300000000000004
2242000,54.800000000000004
2243000,49.7
2244000,55.1
2245000,53.5
2246000,48.699999999999996
2247000,53.7
2248000,50.9
2249000,51.300000000000004
2250000,53.800000000000004
2251000,51.800000000000004
2252000,52.2
2253000,50.0
2254000,53.7
2255000,42.4
2256000,51.0
2257000,51.2
2258000,48.1
2259000,44.3
2260000,55.1
2261000,55.400000000000006
2262000,54.1
2263000,50.5
2264000,54.0
2265000,50.6
2266000,50.0
2267000,50.6
2268000,52.0
2269000,42.6
2270000,46.5
2271000,50.2
2272000,52.0
2273000,49.7
2274000,52.6
2275000,52.1
2276000,52.1
2277000,49.8
2278000,47.4
2279000,53.5
2280000,51.9
2281000,52.1
2282000,51.300000000000004
2283000,51.9
2284000,50.1
2285000,53.2
2286000,48.8
2287000,49.6
2288000,44.0
2289000,54.7
2290000,46.5
2291000,52.2
2292000,54.50000000000001
2293000,56.599999999999994
2294000,56.99999999999999
2295000,55.800000000000004
2296000,55.00000000000001
2297000,53.400000000000006
2298000,55.300000000000004
2299000,56.599999999999994
2300000,58.8
2301000,55.400000000000006
2302000,55.900000000000006
2303000,47.199999999999996
2304000,57.3
2305000,54.2
2306000,50.4
2307000,53.400000000000006
2308000,51.2
2309000,56.99999999999999
2310000,53.7
2311000,51.1
2312000,46.800000000000004
2313000,42.6
2314000,51.7
2315000,47.699999999999996
2316000,47.4
2317000,53.1
2318000,50.0
2319000,49.8
2320000,47.699999999999996
2321000,48.8
2322000,50.1
2323000,49.4
2324000,53.0
2325000,53.7
2326000,52.800000000000004
2327000,51.7
2328000,53.6
2329000,54.900000000000006
2330000,54.900000000000006
2331000,54.800000000000004
2332000,52.900000000000006
2333000,53.0
2334000,53.400000000000006
2335000,52.2
2336000,49.4
2337000,54.300000000000004
2338000,54.1
2339000,53.300000000000004
2340000,53.1
2341000,53.900000000000006
2342000,54.6
2343000,45.1
2344000,38.9
2345000,53.800000000000004
2346000,53.6
2347000,51.9
2348000,52.1
2349000,45.800000000000004
2350000,46.400000000000006
2351000,53.400000000000006
2352000,49.7
2353000,56.599999999999994
2354000,55.800000000000004
2355000,56.699999999999996
2356000,51.0
2357000,49.0
2358000,53.300000000000004
2359000,53.400000000000006
2360000,52.6
2361000,50.8
2362000,52.2
2363000,52.6
2364000,45.2
2365000,40.400000000000006
2366000,51.2
2367000,50.7
2368000,53.900000000000006
2369000,48.3
2370000,52.5
2371000,51.6
2372000,51.4
2373000,47.9
2374000,57.49999999999999
2375000,58.599999999999994
2376000,55.60000000000001
2377000,56.49999999999999
2378000,58.599999999999994
2379000,52.6
2380000,53.7
2381000,46.9
2382000,44.7
2383000,36.1
2384000,47.199999999999996
2385000,42.699999999999996
2386000,45.2
2387000,41.9
2388000,37.6
2389000,42.8
2390000,57.99999999999999
2391000,53.800000000000004
2392000,56.39999999999999
2393000,54.7
2394000,58.599999999999994
2395000,53.800000000000004
2396000,54.400000000000006
2397000,57.199999999999996
2398000,56.599999999999994
2399000,55.2
2400000,55.300000000000004
2401000,55.800000000000004
2402000,56.49999999999999
2403000,53.7
2404000,53.300000000000004
2405000,43.5
2406000,46.1
2407000,42.199999999999996
2408000,50.7
2409000,50.4
2410000,53.6
2411000,52.900000000000006
2412000,49.8
2413000,44.9
2414000,55.2
2415000,54.900000000000006
2416000,54.2
2417000,50.3
2418000,53.6
2419000,50.7
2420000,50.3
2421000,49.6
2422000,52.300000000000004
2423000,46.6
2424000,51.800000000000004
2425000,51.800000000000004
2426000,46.9
2427000,47.8
2428000,52.400000000000006
2429000,53.800000000000004
2430000,50.5
2431000,56.49999999999999
2432000,56.39999999999999
2433000,54.6
2434000,49.6
2435000,54.0
2436000,54.400000000000006
2437000,52.6
2438000,51.9
2439000,57.599999999999994
2440000,55.300000000000004
2441000,52.900000000000006
2442000,54.1
2443000,53.5
2444000,51.300000000000004
2445000,53.800000000000004
2446000,56.2
2447000,54.1
2448000,51.2
2449000,48.4
2450000,47.599999999999994
2451000,50.6
2452000,50.8
2453000,53.300000000000004
2454000,49.8
2455000,39.6
2456000,45.5
2457000,49.6
2458000,55.50000000000001
2459000,55.00000000000001
2460000,51.300000000000004
2461000,47.9
2462000,45.9
2463000,35.5
2464000,47.099999999999994
2465000,48.4
2466000,46.6
2467000,46.300000000000004
2468000,42.1
2469000,29.099999999999998
2470000,35.5
2471000,46.800000000000004
2472000,55.00000000000001
2473000,49.8
2474000,44.800000000000004
2475000,46.5
2476000,44.0
2477000,46.300000000000004
2478000,48.9
2479000,48.9
2480000,48.5
2481000,41.4
2482000,44.6
2483000,36.6
2484000,40.1
2485000,39.4
2486000,40.8
2487000,42.699999999999996
2488000,45.6
2489000,44.9
2490000,42.699999999999996
2491000,48.3
2492000,47.599999999999994
2493000,40.400000000000006
2494000,41.0
2495000,46.6
2496000,46.9
2497000,54.2
2498000,48.699999999999996
2499000,49.4
2500000,50.3
2501000,52.300000000000004
2502000,53.6
2503000,56.599999999999994
2504000,57.49999999999999
2505000,57.49999999999999
2506000,56.39999999999999
2507000,51.9
2508000,50.4
2509000,51.2
2510000,52.1
2511000,54.2
2512000,47.699999999999996
2513000,49.1
2514000,52.900000000000006
2515000,48.1
2516000,50.6
2517000,47.4
2518000,48.6
2519000,50.4
2520000,50.5
2521000,50.9
2522000,46.0
2523000,48.6
2524000,50.1
2525000,44.800000000000004
2526000,51.300000000000004
2527000,52.7
2528000,54.1
2529000,54.900000000000006
2530000,55.2
2531000,46.9
2532000,50.4
2533000,46.400000000000006
2534000,49.7
2535000,48.4
2536000,50.7
2537000,44.2
2538000,48.3
2539000,55.7
2540000,57.3
2541000,57.199999999999996
2542000,54.900000000000006
2543000,51.6
2544000,52.2
2545000,50.8
2546000,53.5
2547000,57.49999999999999
2548000,52.0
2549000,52.800000000000004
2550000,52.400000000000006
2551000,52.7
2552000,47.3
2553000,54.400000000000006
2554000,54.300000000000004
2555000,56.00000000000001
2556000,55.800000000000004
2557000,57.49999999999999
2558000,52.900000000000006
2559000,54.1
2560000,42.4
2561000,48.0
2562000,48.9
2563000,45.7
2564000,48.4
2565000,55.900000000000006
2566000,58.8
2567000,56.00000000000001
2568000,57.199999999999996
2569000,57.9
2570000,58.199999999999996
2571000,56.8
2572000,57.9
2573000,57.99999999999999
2574000,56.599999999999994
2575000,47.699999999999996
2576000,51.7
2577000,55.50000000000001
2578000,47.199999999999996
2579000,52.400000000000006
2580000,54.300000000000004
2581000,56.00000000000001
2582000,51.7
2583000,53.2
2584000,55.50000000000001
2585000,50.4
2586000,50.1
2587000,51.800000000000004
2588000,54.0
2589000,53.0
2590000,53.2
2591000,45.5
2592000,51.1
2593000,52.900000000000006
2594000,54.800000000000004
2595000,55.50000000000001
2596000,53.5
2597000,50.3
2598000,55.800000000000004
2599000,49.3
2600000,50.1
2601000,51.1
2602000,55.400000000000006
2603000,55.2
2604000,53.7
2605000,55.400000000000006
2606000,53.6
2607000,53.2
2608000,55.800000000000004
2609000,53.900000000000006
2610000,53.900000000000006
2611000,54.900000000000006
2612000,51.6
2613000,53.2
2614000,51.9
2615000,53.0
2616000,53.900000000000006
2617000,52.5
2618000,52.2
2619000,52.900000000000006
2620000,48.1
2621000,51.800000000000004
2622000,52.5
2623000,47.3
2624000,50.5
2625000,50.0
2626000,50.8
2627000,49.7
2628000,43.8
2629000,36.199999999999996
2630000,48.9
2631000,54.50000000000001
2632000,53.2
2633000,55.1
2634000,52.6
2635000,49.1
2636000,52.2
2637000,52.400000000000006
2638000,53.0
2639000,53.2
2640000,53.900000000000006
2641000,52.300000000000004
2642000,53.900000000000006
2643000,53.0
2644000,49.0
2645000,57.49999999999999
2646000,56.00000000000001
2647000,55.300000000000004
2648000,54.300000000000004
2649000,53.300000000000004
2650000,53.6
2651000,49.0
2652000,50.9
2653000,47.199999999999996
2654000,47.199999999999996
2655000,56.2
2656000,53.800000000000004
2657000,56.10000000000001
2658000,57.199999999999996
2659000,52.300000000000004
2660000,52.900000000000006
2661000,52.300000000000004
2662000,52.900000000000006
2663000,53.0
2664000,52.800000000000004
2665000,48.5
2666000,52.800000000000004
2667000,55.1
2668000,48.6
2669000,52.1
2670000,53.0
2671000,55.800000000000004
2672000,55.7
2673000,48.8
2674000,56.39999999999999
2675000,54.400000000000006
2676000,55.800000000000004
2677000,56.10000000000001
2678000,50.5
2679000,49.0
2680000,55.60000000000001
2681000,54.2
2682000,53.1
2683000,51.2
2684000,52.300000000000004
2685000,46.6
2686000,53.800000000000004
2687000,52.6
2688000,55.400000000000006
2689000,51.9
2690000,53.900000000000006
2691000,50.1
2692000,56.89999999999999
2693000,58.8
2694000,56.00000000000001
2695000,51.5
2696000,51.9
2697000,51.2
2698000,50.4
2699000,47.3
2700000,44.0
2701000,54.400000000000006
2702000,54.400000000000006
2703000,52.1
2704000,50.5
2705000,51.4
2706000,55.800000000000004
2707000,51.2
2708000,50.4
2709000,50.3
2710000,48.1
2711000,53.800000000000004
2712000,52.0
2713000,56.00000000000001
2714000,49.4
2715000,49.0
2716000,45.6
2717000,54.300000000000004
2718000,53.300000000000004
2719000,51.5
2720000,57.199999999999996
2721000,54.6
2722000,49.0
2723000,48.4
2724000,50.5
2725000,47.099999999999994
2726000,54.300000000000004
2727000,53.1
2728000,53.400000000000006
2729000,49.0
2730000,55.300000000000004
2731000,47.8
2732000,51.9
2733000,52.300000000000004
2734000,51.4
2735000,53.1
2736000,49.0
2737000,44.9
2738000,48.8
2739000,53.400000000000006
2740000,51.6
2741000,42.4
2742000,47.199999999999996
2743000,48.8
2744000,50.1
2745000,51.2
2746000,53.1
2747000,53.900000000000006
2748000,51.1
2749000,52.300000000000004
2750000,48.9
2751000,49.8
2752000,50.8
2753000,49.2
2754000,48.5
2755000,50.7
2756000,48.6
2757000,40.9
2758000,40.2
2759000,39.5
2760000,35.8
2761000,44.800000000000004
2762000,50.6
2763000,49.3
2764000,48.0
2765000,44.800000000000004
2766000,45.4
2767000,45.9
2768000,54.400000000000006
2769000,55.300000000000004
2770000,54.300000000000004
2771000,47.199999999999996
2772000,52.300000000000004
2773000,36.8
2774000,31.5
2775000,46.5
2776000,53.900000000000006
2777000,49.1
2778000,50.4
2779000,53.400000000000006
2780000,49.8
2781000,46.300000000000004
2782000,44.2
2783000,39.900000000000006
2784000,33.300000000000004
2785000,39.1
2786000,32.0
2787000,37.6
2788000,38.0
2789000,53.800000000000004
2790000,57.99999999999999
2791000,59.5
2792000,56.89999999999999
2793000,59.699999999999996
2794000,54.50000000000001
2795000,50.3
2796000,51.5
2797000,45.4
2798000,41.699999999999996
2799000,46.1
2800000,49.3
2801000,54.2
2802000,50.6
2803000,50.2
2804000,42.8
2805000,51.4
2806000,57.8
2807000,52.800000000000004
2808000,52.2
2809000,51.6
2810000,50.1
2811000,51.6
2812000,55.2
2813000,56.39999999999999
2814000,50.1
2815000,50.9
2816000,50.2
2817000,50.1
2818000,48.699999999999996
2819000,49.2
2820000,54.300000000000004
2821000,54.1
2822000,49.5
2823000,54.6
2824000,55.2
2825000,48.4
2826000,52.400000000000006
2827000,55.900000000000006
2828000,52.5
2829000,49.2
2830000,58.3
2831000,56.8
2832000,48.5
2833000,55.300000000000004
2834000,54.900000000000006
2835000,58.8
2836000,57.3
2837000,53.6
2838000,49.6
2839000,51.4
2840000,55.800000000000004
2841000,52.300000000000004
2842000,52.400000000000006
2843000,55.50000000000001
2844000,55.7
2845000,57.9
2846000,55.60000000000001
2847000,59.5
2848000,58.099999999999994
2849000,56.10000000000001
2850000,48.8
2851000,56.00000000000001
2852000,54.400000000000006
2853000,57.99999999999999
2854000,51.1
2855000,52.300000000000004
2856000,51.4
2857000,54.800000000000004
2858000,57.099999999999994
2859000,49.8
2860000,47.3
2861000,49.5
2862000,54.0
2863000,55.2
2864000,51.1
2865000,51.300000000000004
2866000,52.300000000000004
2867000,51.300000000000004
2868000,51.6
2869000,54.6
2870000,53.400000000000006
2871000,52.5
2872000,53.5
2873000,50.5
2874000,55.2
2875000,53.400000000000006
2876000,49.1
2877000,52.900000000000006
2878000,52.6
2879000,50.3
2880000,46.400000000000006
2881000,44.1
2882000,43.6
2883000,44.4
2884000,39.7
2885000,45.300000000000004
2886000,44.7
2887000,45.1
2888000,55.2
2889000,55.900000000000006
2890000,55.900000000000006
2891000,55.300000000000004
2892000,47.9
2893000,56.2
2894000,48.5
2895000,55.800000000000004
2896000,55.900000000000006
2897000,52.2
2898000,52.900000000000006
2899000,44.6
2900000,42.199999999999996
2901000,51.2
2902000,50.2
2903000,38.3
2904000,47.099999999999994
2905000,41.199999999999996
2906000,44.800000000000004
2907000,50.6
2908000,50.5
2909000,51.0
2910000,49.0
2911000,52.2
2912000,53.6
2913000,50.8
2914000,52.7
2915000,48.8
2916000,49.8
2917000,49.0
2918000,54.6
2919000,53.5
2920000,51.5
2921000,53.300000000000004
2922000,49.0
2923000,53.7
2924000,46.6
2925000,47.4
2926000,50.6
2927000,46.1
2928000,50.4
2929000,51.0
2930000,56.8
2931000,53.1
2932000,53.7
2933000,43.9
2934000,43.1
2935000,52.2
2936000,54.400000000000006
2937000,52.0
2938000,50.9
2939000,49.4
2940000,53.800000000000004
2941000,51.0
2942000,45.6
2943000,51.6
2944000,55.7
2945000,53.400000000000006
2946000,52.300000000000004
2947000,50.2
2948000,54.800000000000004
2949000,49.0
2950000,54.400000000000006
2951000,55.900000000000006
2952000,51.9
2953000,54.50000000000001
2954000,55.00000000000001
2955000,55.50000000000001
2956000,51.6
2957000,49.1
2958000,51.4
2959000,52.2
2960000,55.2
2961000,54.300000000000004
2962000,52.5
2963000,53.6
2964000,52.0
2965000,52.2
2966000,53.0
2967000,54.1
2968000,50.7
2969000,43.6
2970000,52.0
2971000,48.5
2972000,53.400000000000006
2973000,55.7
2974000,53.900000000000006
2975000,51.5
2976000,49.0
2977000,53.1
2978000,50.4
2979000,53.7
2980000,50.6
2981000,51.9
2982000,45.1
2983000,49.9
2984000,48.8
2985000,48.0
2986000,43.4
2987000,35.199999999999996
2988000,37.0
2989000,33.300000000000004
2990000,32.5
2991000,30.099999999999998
2992000,34.0
2993000,32.800000000000004
2994000,35.6
2995000,29.7
2996000,47.8
2997000,47.699999999999996
2998000,41.6
2999000,49.5
3000000,49.2
3001000,54.1
3002000,51.9
3003000,53.1
3004000,48.5
3005000,40.6
3006000,47.099999999999994
3007000,50.6
3008000,53.300000000000004
3009000,52.400000000000006
3010000,52.2
3011000,50.8
3012000,50.5
3013000,53.0
3014000,50.8
3015000,41.0
3016000,49.6
3017000,52.6
3018000,54.2
3019000,52.900000000000006
3020000,52.800000000000004
3021000,51.2
3022000,54.300000000000004
3023000,53.800000000000004
3024000,48.3
3025000,48.699999999999996
3026000,49.2
3027000,52.5
3028000,53.1
3029000,53.6
3030000,50.6
3031000,45.9
3032000,46.9
3033000,49.6
3034000,53.0
3035000,53.800000000000004
3036000,53.7
3037000,57.199999999999996
3038000,49.7
3039000,51.300000000000004
3040000,52.5
3041000,50.5
3042000,53.2
3043000,45.6
3044000,51.9
3045000,52.2
3046000,56.599999999999994
3047000,56.2
3048000,55.2
3049000,52.6
3050000,48.0
3051000,52.6
3052000,57.099999999999994
3053000,56.89999999999999
3054000,53.0
3055000,49.6
3056000,51.7
3057000,51.800000000000004
3058000,49.5
3059000,51.7
3060000,51.0
3061000,54.1
3062000,56.00000000000001
3063000,53.7
3064000,50.6
3065000,53.6
3066000,47.4
3067000,49.3
3068000,48.4
3069000,48.9
3070000,51.6
3071000,50.7
3072000,50.2
3073000,49.9
3074000,49.4
3075000,55.2
3076000,54.0
3077000,48.0
3078000,48.199999999999996
3079000,43.2
3080000,56.49999999999999
3081000,54.0
3082000,53.2
3083000,52.2
3084000,54.6
3085000,53.5
3086000,46.5
3087000,53.400000000000006
3088000,47.0
3089000,53.300000000000004
3090000,54.300000000000004
3091000,52.400000000000006
3092000,53.400000000000006
3093000,52.300000000000004
3094000,55.60000000000001
3095000,50.5
3096000,51.9
3097000,54.800000000000004
3098000,47.9
3099000,50.0
3100000,47.8
3101000,52.5
3102000,51.4
3103000,54.7
3104000,50.0
3105000,50.0
3106000,49.4
3107000,53.2
3108000,51.1
3109000,49.3
3110000,51.4
3111000,56.599999999999994
3112000,50.3
3113000,46.5
3114000,53.7
3115000,53.6
3116000,50.8
3117000,51.4
3118000,52.300000000000004
3119000,43.1
3120000,54.1
